RecordID,daysSinceLastLogin,productsListed,productsPassRate,productsWished,seniorityAsMonths,socialNbFollowers,socialNbFollows,socialProductsLiked,language_de,language_en,language_es,language_fr,language_it,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,Gender_Byte,transact
18394,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18398,4.45037224378814e-04,0,0,3.2059186189889e-02,0.98639455782313,9.09090909090909e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18400,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18406,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
18407,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18412,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
18415,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18420,0,0,0,1.23304562268804e-03,0.98639455782313,0,6.76691729323308e-02,1.95733020160501e-03,0,1,0,0,0,1,0,1,1,1,1
18428,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18430,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18433,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
18446,6.90621790270781e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18448,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18451,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18458,8.5479710780077e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18464,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18468,4.96596415008066e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,1
18472,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18479,2.41514103473868e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18486,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,1,0,1,1,0
18491,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18493,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18496,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18498,1.07188843676604e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,1,0,1,1,1,0
18507,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18508,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18522,9.03642656817957e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,1,0,1,1,0
18528,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18529,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18532,9.36206356162748e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
18535,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18538,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18539,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,5.87199060481503e-04,0,1,0,0,0,0,0,0,1,1,0
18540,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18544,8.62938032636968e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18550,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18556,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18562,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18569,9.38919997774814e-04,0,0,2.46609124537608e-03,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18570,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18571,8.5479710780077e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,5.87199060481503e-04,0,1,0,0,0,1,1,0,1,1,0
18574,9.38919997774814e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,2.74026228224702e-03,0,1,0,0,0,1,0,1,1,1,0
18577,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
18580,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18581,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18582,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
18584,5.33230576770956e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,0,0,0,1,1,0,1,1,1,0
18594,9.37563176968781e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18595,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18601,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18602,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18603,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18605,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18612,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18614,6.45846703671693e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
18617,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18622,9.40276818580847e-04,0,0,6.1652281134402e-04,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18625,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18630,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.76691729323308e-02,0,0,1,0,0,0,0,0,0,1,1,0
18631,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18632,4.64032715663275e-04,0,0,6.78175092478422e-03,0.98639455782313,4.54545454545455e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,0,1,1
18636,2.70007340400561e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18638,1.89954912844616e-05,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18661,9.38919997774814e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,1,1,0,1,1,0
18671,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18672,9.40276818580847e-04,0,0,6.1652281134402e-04,0.98639455782313,4.54545454545455e-02,6.01503759398496e-02,6.26345664513603e-03,0,1,0,0,0,0,0,0,1,1,0
18676,7.66603755408627e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18677,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18693,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18695,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18701,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18714,9.18567685684319e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18716,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18718,9.40276818580847e-04,0,0,1.84956843403206e-03,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18723,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18725,5.83432946594176e-05,0.166666666666667,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,1.95733020160501e-04,0,0,0,1,0,0,0,0,1,1,1
18732,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18736,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18739,1.76386704784286e-05,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,0,0,0,1,1,0
18742,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
18744,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18747,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18751,8.64294853443001e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
18752,8.98215373593825e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18761,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18762,8.58867570218869e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,0,1,0,0,1,0,1,1,1,0
18764,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18773,7.51678726542264e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18782,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18783,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18784,9.33492714550682e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18785,2.57795953146264e-04,0,0,3.51418002466091e-02,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,9.78665100802505e-04,1,0,0,0,0,1,0,1,1,1,1
18808,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18810,8.2766069168011e-04,0,0,6.1652281134402e-04,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18812,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18813,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18815,9.38919997774814e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
18816,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18818,5.60366992891616e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,0,0,0,1,1,0
18819,5.04737339844264e-04,0,0,1.84956843403206e-03,0.98639455782313,0,6.01503759398496e-02,1.17439812096301e-03,1,0,0,0,0,0,0,0,1,1,1
18823,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
18827,1.98095837680813e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18836,4.8438502775377e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,1
18847,1.28897976573132e-04,0,0,8.63131935881628e-03,0.98639455782313,0,6.01503759398496e-02,2.15306322176551e-03,0,1,0,0,0,0,0,0,1,1,1
18850,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
18856,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18860,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,0,0,0,1,0,0,0,1,1,0
18863,9.25351789714484e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,1
18864,3.44632484732374e-04,0,0,0,0.98639455782313,0.136363636363636,6.01503759398496e-02,5.08905852417303e-03,0,1,0,0,0,1,0,1,0,1,0
18872,5.34587397576989e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18877,8.86003986339528e-04,0,0,0,0.98639455782313,0,6.76691729323308e-02,0,0,0,0,1,0,0,0,0,1,1,1
18879,7.57106009766396e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,1,0,1,1,1,0
18880,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,1,0,1,1,0
18887,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18890,9.38919997774814e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18891,2.63223236370396e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,4.89332550401253e-03,0,1,0,0,0,1,0,1,1,1,0
18897,8.76506240697297e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,0,0,1,0,0,0,0,1,1,0
18901,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18902,8.81933523921429e-05,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.17439812096301e-03,0,0,0,1,0,1,0,1,1,1,0
18906,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
18910,9.09069940042089e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
18919,9.25351789714484e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18921,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18922,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18924,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18925,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18951,5.8071930498211e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
18958,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18962,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18970,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18977,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
18979,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18992,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18995,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
18999,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19001,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
19002,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19007,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
19008,9.40276818580847e-04,0,0,1.23304562268804e-03,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19009,1.62818496723956e-04,0,0,6.1652281134402e-04,0.98639455782313,0,6.01503759398496e-02,7.04638872577804e-03,1,0,0,0,0,1,0,1,1,1,0
19010,8.88717627951594e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,3.91466040321002e-04,1,0,0,0,0,1,0,1,1,1,0
19011,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
19021,8.92788090369693e-04,0,0,1.23304562268804e-03,0.98639455782313,0.295454545454545,7.5187969924812e-02,0,1,0,0,0,0,0,0,0,0,1,1
19030,2.71364161206594e-06,0,0,3.69913686806412e-03,0.98639455782313,0,6.01503759398496e-02,1.76159718144451e-03,0,1,0,0,0,0,0,0,1,1,0
19031,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,1,0,1,1,1,0
19037,7.76101501050858e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
19039,9.22638148102418e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,1,1,0,1,1,0
19043,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
19057,9.26708610520517e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19058,3.24280172641879e-04,0,0,6.1652281134402e-04,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,0,0,1,0,0,0,0,1,1,1
19060,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19062,7.3132641445177e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,1,0,0,0,0,0,0,1,1,0
19063,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
19067,8.86003986339528e-04,0,0,6.1652281134402e-04,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19070,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19071,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19072,9.32135893744649e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
19073,7.23185489615572e-04,0.166666666666667,0,6.1652281134402e-04,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,1
19081,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19085,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19098,9.30779072938616e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
19100,9.40276818580847e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19103,9.37563176968781e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19108,9.40276818580847e-04,0,0,6.1652281134402e-04,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,1.37013114112351e-03,0,0,1,0,0,1,0,1,1,1,0
19109,9.40276818580847e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
19111,9.40276818580847e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,7.82932080642004e-04,1,0,0,0,0,0,0,0,1,1,0
19116,9.40276818580847e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
19119,9.40276818580847e-04,0,0,0,0.98639455782313,2.27272727272727e-02,6.01503759398496e-02,0,0,0,1,0,0,1,0,1,1,1,0
19126,1.27541155767099e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.76159718144451e-03,0,0,0,1,0,0,0,0,1,1,0
19127,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,0
19128,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,1,0,1,1,0
19132,0,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.76159718144451e-03,0,1,0,0,0,1,0,1,1,1,0
19138,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
19141,9.40276818580847e-04,0,0,3.0826140567201e-03,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,1,0,1,1,1,0
19144,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19145,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19153,7.61176472184495e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19154,5.33230576770956e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,0,0,0,1,1,1
19155,9.29422252132583e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19159,8.86003986339528e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19163,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,0,1,0,0,0,1,1,0
19166,9.33492714550682e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,1,0,1,1,1,0
19168,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19169,4.80314565335671e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,1,0,0,0,0,1,0,1,1,1,0
19175,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19183,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,1,0,1,1,1,0
19201,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19205,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19207,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,1,1,0,1,1,0
19209,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19217,2.04879941710978e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,1,0,1,1,1,0
19218,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19225,7.13687743973341e-04,0,0,4.31565967940814e-03,0.98639455782313,0,6.01503759398496e-02,5.87199060481503e-04,0,1,0,0,0,0,0,0,1,1,0
19226,9.25351789714484e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19229,4.26041733094352e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19237,7.97810633947385e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.95733020160501e-04,0,0,0,0,1,0,0,0,1,1,0
19241,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19244,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19251,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19252,2.59152773952297e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
19255,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,0,1,0,0,0,0,1,1,0
19279,9.40276818580847e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,0,1,0,0,0,0,0,1,1,0
19286,8.56153928606803e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,1.37013114112351e-03,0,1,0,0,0,1,0,1,1,1,1
19287,5.50869247249385e-04,0,0,0,0.98639455782313,0,6.01503759398496e-02,0,0,1,0,0,0,0,0,0,1,1,0
